Series Name,Series Code,Country Name,Country Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Belize,BLZ,23.5554695129395,27.9654006958008,26.8697490692139,27.3178100585938,30.3080101013184,30.050220489502,..,28.7050094604492,29.964319229126,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Benin,BEN,4.35691022872925,5.73934984207153,7.18677997589111,5.48829984664917,7.14152002334595,8.7692699432373,8.50561046600342,7.74517011642456,7.86257982254028,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bermuda,BMU,35.2207298278809,46.4574394226074,40.6086502075195,42.5276298522949,41.4348487854004,41.1706314086914,36.0803985595703,34.143871307373,..,21.2831001281738
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bhutan,BTN,4.59340000152588,4.603600025177,5.13723993301392,6.86713981628418,7.4218897819519,8.90818023681641,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Botswana,BWA,..,..,..,..,..,..,28.5492000579834,32.6114616394043,28.2971591949463,27.3003597259521
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Brazil,BRA,40.1734085083008,42.1641693115234,..,49.3431396484375,51.8513717651367,53.433479309082,56.7164688110352,59.2555694580078,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Brunei Darussalam,BRN,21.1521892547607,21.7230606079102,20.4121494293213,22.4881992340088,28.7962493896484,31.5505294799805,40.064640045166,38.6018104553223,38.2537002563477,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bulgaria,BGR,59.319019317627,62.1879997253418,66.1041107177734,66.9832305908203,68.9997024536133,72.1050491333008,75.5945892333984,79.1390380859375,79.2831420898438,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Burkina Faso,BFA,2.0985701084137,2.29504990577698,2.30869007110596,2.73884010314941,3.00833010673523,3.13864994049072,3.30469989776611,3.46128010749817,3.7503399848938,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Burundi,BDI,..,..,2.3163800239563,1.95340001583099,2.47761988639832,2.80855989456177,2.54575991630554,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cabo Verde,CPV,13.468409538269,17.2710094451904,20.2479496002197,24.0291996002197,23.9825401306152,26.8728504180908,27.4668998718262,25.5778408050537,25.9905605316162,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cambodia,KHM,6.183030128479,8.44956016540527,10.5278100967407,12.1455602645874,..,..,..,11.8135995864868,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cameroon,CMR,7.13091993331909,8.16796970367432,10.2540903091431,10.4903402328491,11.7200298309326,13.7083797454834,14.6577796936035,15.5393295288086,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Canada,CAN,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central African Republic,CAF,1.19757997989655,1.50124001502991,1.27290999889374,..,1.56467998027802,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Chad,TCD,0.49821999669075,0.59375,0.622870028018951,0.853579998016357,..,..,1.13139998912811,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Chile,CHL,57.2362289428711,62.9852600097656,71.4699935913086,78.0839309692383,83.5574111938477,88.1346206665039,91.496940612793,93.6773910522461,96.4394683837891,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,China,CHN,20.8509693145752,22.8421897888184,24.8231201171875,26.4423999786377,29.5723705291748,33.5671997070313,44.5703811645508,49.4844017028809,53.2629318237305,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Colombia,COL,35.0935096740723,38.0207405090332,41.2876205444336,45.5842094421387,49.0677795410156,53.5595588684082,57.145378112793,59.9135894775391,63.1371383666992,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Comoros,COM,..,4.90222978591919,4.92625999450684,7.0376501083374,8.0518102645874,8.12646007537842,8.04901027679443,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Congo, Dem. Rep.",COD,2.98066997528076,3.19252991676331,..,5.02674007415771,5.87889003753662,4.33692979812622,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Congo, Rep.",COG,..,2.15932989120483,..,6.40318012237549,7.68874979019165,7.9725399017334,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Costa Rica,CRI,..,..,..,52.6028594970703,54.8968887329102,55.1054191589355,58.7841606140137,60.9389801025391,59.8098182678223,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cote d'Ivoire,CIV,6.20012998580933,5.95362997055054,5.38952016830444,2.85254001617432,..,6.50903987884521,6.29805994033813,7.17189979553223,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Croatia,HRV,54.8029518127441,54.7987213134766,62.1064796447754,66.9846801757813,69.8626937866211,75.2434768676758,78.3851165771484,77.3371200561523,78.4690704345703,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cuba,CUB,148.387268066406,144.416717529297,119.23681640625,101.338768005371,77.4206314086914,61.5395011901855,..,42.233470916748,40.1260108947754,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Curacao,CUW,..,..,..,..,..,29.6004600524902,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Cyprus,CYP,41.7108192443848,48.4620780944824,45.6297607421875,47.2988204956055,49.7183494567871,53.6916198730469,62.5988311767578,69.3954696655273,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Czech Republic,CZE,66.2245178222656,71.0507507324219,74.8907470703125,77.2683563232422,77.3405532836914,76.737922668457,76.8841400146484,75.6559829711914,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Denmark,DNK,89.4998092651367,88.4051895141602,87.442008972168,90.5863876342773,93.1190490722656,94.5044937133789,95.3425369262695,96.2923278808594,93.9538269042969,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Djibouti,DJI,2.22388005256653,2.82676005363464,2.81997990608215,4.04342985153198,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Dominica,DMA,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Dominican Republic,DOM,..,..,..,..,57.654670715332,..,58.8395690917969,65.0216598510742,68.1800079345703,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Ecuador,ECU,41.4559288024902,..,..,..,45.2990684509277,..,..,48.9827613830566,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Egypt, Arab Rep.",EGY,27.8603096008301,27.7543792724609,28.8655395507813,24.6232891082764,25.3791809082031,27.7893390655518,29.0233993530273,34.4416007995605,34.8463401794434,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,El Salvador,SLV,26.5680694580078,27.0094509124756,27.502420425415,28.4151706695557,29.1702308654785,29.6260604858398,29.2406902313232,29.473819732666,29.5862007141113,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Eritrea,ERI,..,1.02597999572754,1.39186000823975,..,..,..,1.84230005741119,1.92536997795105,1.89696002006531,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Estonia,EST,84.5428771972656,85.2152862548828,85.8625335693359,86.8517913818359,88.3696823120117,89.0513381958008,88.6110992431641,87.3832702636719,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Eswatini,SWZ,..,..,..,6.12560987472534,..,5.4950098991394,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Ethiopia,ETH,1.67867004871368,3.21093988418579,4.3993501663208,4.70346021652222,5.15147018432617,..,5.26498985290527,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Fiji,FJI,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Finland,FIN,105.224533081055,101.06965637207,103.075721740723,105.004669189453,101.97297668457,99.7756195068359,97.2582015991211,95.8131637573242,94.5181427001953,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,France,FRA,62.1936187744141,62.7866706848145,64.9985733032227,65.8576736450195,67.8015899658203,69.4570007324219,71.4657211303711,72.7673873901367,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Gabon,GAB,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Gambia, The",GMB,..,..,1.76266002655029,2.57069993019104,2.52201008796692,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Georgia,GEO,37.608268737793,28.7504806518555,32.8042602539063,34.6292495727539,33.5902214050293,40.3035583496094,45.3498802185059,50.3343505859375,55.7318305969238,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Germany,DEU,..,..,..,..,..,58.4760894775391,62.6136894226074,65.5981979370117,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Ghana,GHA,5.15380001068115,6.67018985748291,..,8.9911003112793,9.26842021942139,11.1026296615601,12.6979999542236,13.2336196899414,13.3745698928833,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Greece,GRC,..,..,103.714981079102,107.868446350098,110.763603210449,111.680328369141,116.855262756348,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Grenada,GRD,..,60.8737182617188,..,..,..,..,..,97.8833923339844,102.73413848877,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guatemala,GTM,..,..,..,..,..,19.4864406585693,18.7171001434326,23.0666408538818,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guinea,GIN,4.40674018859863,4.58070993423462,5.16626977920532,5.54392004013062,5.47026014328003,6.52009010314941,6.93225002288818,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guyana,GUY,13.3849201202393,14.7082300186157,16.6203594207764,16.2691097259521,15.5661401748657,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Haiti,HTI,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Honduras,HND,21.4579296112061,..,20.7945499420166,..,22.232629776001,22.9705104827881,22.8273601531982,23.7222595214844,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Hong Kong SAR, China",HKG,54.0361213684082,54.7002792358398,58.9134902954102,62.8503913879395,61.9234085083008,69.9413375854492,72.4672470092773,73.1316604614258,76.5613784790039,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Hungary,HUN,78.612548828125,75.0224990844727,73.7795028686523,71.7946319580078,70.0154418945313,64.5608596801758,58.8583602905273,54.6777496337891,53.4634017944336,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Iceland,ISL,97.259033203125,97.5423812866211,101.542686462402,102.598426818848,103.856872558594,101.79963684082,104.14990234375,98.0490570068359,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,India,IND,..,13.2074203491211,14.9717197418213,19.9883403778076,..,23.0697898864746,25.3089408874512,26.7333507537842,26.9591808319092,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Indonesia,IDN,19.5638103485107,21.9553203582764,21.8146190643311,23.2074298858643,29.6789207458496,31.3539295196533,31.4201602935791,24.7983798980713,29.4698104858398,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Iran, Islamic Rep.",IRN,38.1758613586426,37.1237907409668,42.2209396362305,48.2992897033691,54.9486618041992,56.2689208984375,63.1565589904785,67.1723403930664,65.5214691162109,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Ireland,IRL,60.6078605651855,62.8669700622559,66.4861221313477,68.502571105957,69.3891906738281,74.5812225341797,79.315788269043,86.3003387451172,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Israel,ISR,67.517822265625,70.6781692504883,..,75.1697006225586,77.3641510009766,76.3252563476563,76.1833190917969,75.4715728759766,75.1793899536133,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Italy,ITA,78.0399780273438,78.7739028930664,77.9719161987305,78.0580215454102,76.6744537353516,74.4196319580078,73.8088607788086,72.6760864257813,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Jamaica,JAM,33.2214393615723,33.1361503601074,37.7879104614258,36.9820594787598,38.8962593078613,37.9759101867676,..,34.186149597168,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Japan,JPN,53.4369888305664,53.876220703125,54.7841415405273,56.8111381530762,58.2760581970215,59.3651504516602,60.6273307800293,61.2742118835449,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Jordan,JOR,43.444221496582,43.9597702026367,39.7337684631348,39.3830718994141,45.4506607055664,..,..,38.9825897216797,37.5357818603516,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kazakhstan,KAZ,..,..,51.1463890075684,53.6831512451172,57.1043586730957,55.7342987060547,53.8647994995117,51.4943504333496,51.0985984802246,55.4732818603516
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kenya,KEN,..,3.33385992050171,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Korea, Dem. People’s Rep.",PRK,..,20.573450088501,..,..,..,..,..,19.851490020752,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Korea, Rep.",KOR,85.385383605957,86.7795486450195,86.8043975830078,85.2689895629883,82.2921600341797,80.6892776489258,80.2006683349609,80.5668182373047,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kuwait,KWT,..,..,..,..,..,42.6577911376953,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Kyrgyz Republic,KGZ,53.9573593139648,50.8213996887207,47.7089805603027,45.8439788818359,49.0353698730469,53.7252388000488,52.4460182189941,53.7135009765625,51.6196708679199,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Lao PDR,LAO,11.5676698684692,14.4541902542114,14.3777303695679,14.991849899292,15.8765697479248,17.7145309448242,17.6606101989746,17.6842594146729,17.2039909362793,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Latvia,LVA,96.1857681274414,94.4929885864258,85.8651962280273,80.0949630737305,77.0153503417969,78.8999786376953,78.1349411010742,83.1913070678711,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Lebanon,LBN,50.9209403991699,49.9950981140137,49.295581817627,49.7985610961914,47.1821708679199,47.8565711975098,45.845588684082,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Lesotho,LSO,..,..,..,..,13.2222204208374,12.2059602737427,11.7874402999878,10.9437799453735,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Liberia,LBR,..,..,6.4588098526001,..,9.00555038452148,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Liechtenstein,LIE,24.8353691101074,22.5259208679199,27.3576107025146,29.9351291656494,30.0724601745605,..,24.1410503387451,21.8891906738281,24.751579284668,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Lithuania,LTU,103.320472717285,106.242500305176,103.186500549316,96.5475921630859,91.7399673461914,85.8314514160156,81.6801376342773,79.3908767700195,77.4693222045898,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Luxembourg,LUX,10.4120397567749,..,19.2323608398438,..,20.6644992828369,..,..,20.7678699493408,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Macao SAR, China",MAC,46.1791191101074,51.6530685424805,54.0450401306152,58.0645217895508,56.6119918823242,64.6292190551758,72.909553527832,80.7269287109375,89.418830871582,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Macedonia, FYR",MKD,42.8157386779785,42.6584815979004,40.3946990966797,..,42.5696983337402,42.2502899169922,42.8374900817871,45.8584213256836,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Madagascar,MDG,3.0925600528717,3.31750988960266,3.50057005882263,3.91774010658264,3.96284008026123,4.15515995025635,4.61276006698608,4.56488990783691,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Malawi,MWI,..,..,0.510640025138855,0.604349970817566,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Malaysia,MYS,..,..,..,..,..,..,43.1371192932129,48.8286514282227,48.283618927002,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Maldives,MDV,13.4001302719116,..,..,..,..,..,20.4955196380615,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mali,MLI,3.38798999786377,3.47420001029968,3.55774998664856,3.24574995040894,3.95374989509583,3.75143003463745,3.49270009994507,3.22645998001099,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Malta,MLT,38.2186889648438,40.7634391784668,42.7481498718262,46.0757904052734,49.2841186523438,50.800350189209,50.8826103210449,55.1672592163086,56.776611328125,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Marshall Islands,MHL,..,..,..,..,41.1913795471191,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mauritania,MRT,2.18156003952026,2.2105700969696,2.50588011741638,2.76022005081177,3.03692007064819,3.25792002677917,..,3.63759994506836,3.47746992111206,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mauritius,MUS,30.2376708984375,35.0134010314941,36.9103584289551,40.1054000854492,44.432731628418,44.1245498657227,43.2023887634277,42.5189781188965,..,43.7948989868164
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mexico,MEX,25.4457092285156,25.8712997436523,26.7637405395508,27.5509204864502,28.7568702697754,29.5633296966553,30.3265991210938,30.8284797668457,37.2546081542969,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Moldova,MDA,47.4240417480469,44.6655616760254,43.7339210510254,45.4128608703613,45.7063407897949,46.6365089416504,47.2773590087891,47.3655090332031,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mongolia,MNG,59.4497184753418,62.685001373291,65.2503967285156,66.6980819702148,69.4237670898438,73.1932983398438,75.8883666992188,79.7269134521484,75.3127517700195,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Montenegro,MNE,45.8805618286133,55.8683586120605,58.3160209655762,..,..,..,..,..,63.3608894348145,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Morocco,MAR,12.7069301605225,12.7455196380615,13.7329397201538,15.6179704666138,18.5857105255127,22.0272998809814,24.8235092163086,27.7390193939209,30.7131900787354,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Mozambique,MOZ,2.70834994316101,2.92264008522034,3.61350989341736,3.71618008613586,4.00782012939453,4.36065006256104,5.0322699546814,5.46562004089355,6.20677995681763,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Myanmar,MMR,..,..,..,16.672420501709,15.3028297424316,..,..,..,..,18.9790802001953
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Namibia,NAM,10.4093704223633,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Nepal,NPL,8.52276039123535,8.44740009307861,11.0143804550171,11.2666797637939,..,15.3411197662354,..,15.1007795333862,12.1967601776123,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Netherlands,NLD,63.5351982116699,64.5803909301758,67.2658462524414,80.1240005493164,80.3601684570313,..,..,86.124870300293,85.3462677001953,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,New Zealand,NZL,..,98.4150085449219,98.711181640625,96.0219421386719,94.8225784301758,92.9125518798828,92.618896484375,94.9034194946289,96.3880310058594,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Niger,NER,0.62474000453949,0.743520021438599,0.792569994926453,0.839010000228882,0.882579982280731,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Nigeria,NGA,..,..,8.11966037750244,8.29594039916992,..,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
